VIN,year,znamka,model,state,city,price,miles,accidents,use,owners,MPG_city,MPG_highway,engine,transmission,drive_type,exterior,interior
WBA7T2C03MCF58569,2021,bmw,7-series,GA,Marietta,58966,7797,0,Personal,1,22,29,3.0L Inline-6 Gas Turbocharged,Automatic,RWD,Black,Black
3MW5R7J03N8C23145,2022,bmw,3-series,OH,Columbus,43829,16966,0,Personal,1,25,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Orange,Brown
5UXKR0C52F0K69713,2015,bmw,x5,GA,Marietta,22000,82621,0,Personal,2,18,27,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Blue,Beige
5UXCW2C58KL087614,2019,bmw,x7,NJ,Flemington,70885,19383,0,Personal,2,20,25,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Black,Brown
5UXCR6C51KLK88625,2019,bmw,x5,AZ,Mesa,48998,22451,0,Personal,1,20,26,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Black,Brown
5UXTY5C07M9D75479,2021,bmw,x3,MD,Rockville,40995,28372,0,Personal,1,23,29,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Brown
5UXTR7C5XKLF36511,2019,bmw,x3,TX,San Antonio,34962,49433,0,Personal,1,23,30,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gray,Black
WBA4B1C58FD954731,2015,bmw,4-series,WA,Seattle,15998,144408,0,Personal,1,21,32,3.0L Inline-6 Gas Turbocharged,Automatic,RWD,Black,Black
5UXCY6C05M9G43984,2021,bmw,x6,GA,Decatur,73900,20248,0,Personal,0,21,25,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Green,Black
WBAJA5C55KWW07904,2019,bmw,5-series,CA,San Francisco,32996,38114,0,Personal,2,24,34,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,White,Black
WBA3N7C58GK226006,2016,bmw,4-series,HI,Honolulu,27200,24572,0,Personal,2,23,35,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,White,Black
WBXYH9C08N5U31047,2022,bmw,x2,FL,Palmetto Bay,36498,3979,0,Fleet,1,24,32,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Blue,Black
WBADW7C57DE731837,2013,bmw,3-series,FL,Davie,20998,62217,0,Personal,2,18,27,3.0L Inline-6 Gas,Automatic,RWD,White,Black
WBA4J1C57KBM19270,2019,bmw,4-series,CA,Monrovia,29697,35089,1,Personal,1,24,34,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gray,Black
5UXCR6C57KLL60394,2019,bmw,x5,NC,Durham,48415,47513,0,Personal,1,20,26,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Gray,Black
WBADX1C58BE569479,2011,bmw,3-series,GA,Duluth,17942,113618,0,Fleet,4,18,26,3.0L Inline-6 Gas Turbocharged,Manual,RWD,Black,Black
3MW5R7J08L8B20011,2020,bmw,3-series,NJ,Lakewood,40000,13059,0,Personal,1,25,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Beige
WBY7Z4C50JVD96293,2018,bmw,i3,TX,Plano,26990,30905,1,Personal,2,0,0,0.6L Inline-2 Plug-In Hybrid,Automatic,RWD,White,Black
WBA13AR01MCF22273,2021,bmw,4-series,FL,Jacksonville,59988,17635,0,Personal,1,22,31,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Blue,Black
WBA5M2C5XGG499126,2016,bmw,5-series,NC,Fuquay Varina,24995,56790,0,Personal,1,19,28,3.0L Inline-6 Gas Turbocharged,Automatic,RWD,White,Unknown
5UXCR6C5XKLL52368,2019,bmw,x5,AZ,Mesa,43998,38320,0,Personal,1,20,26,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Gray,White
5UXUJ5C50KLJ64321,2019,bmw,x4,OH,Solon,49499,36560,0,Personal,1,20,27,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Black,Black
5UXTR7C55KLF32690,2019,bmw,x3,CA,Vista,32995,32819,0,Personal,2,23,30,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Black,Black
5UXWX9C5XG0D94667,2016,bmw,x3,SC,Bluffton,20821,81121,1,Personal,1,21,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Silver,Brown
WBXJG9C00L5P73772,2020,bmw,x1,MA,Marlborough,28000,46121,0,Personal,1,23,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
5UXWZ7C3XH0X40003,2017,bmw,x3,MA,W Bridgewater,18999,91130,0,Fleet,2,21,28,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,White,Beige
5UXFF0C59ALJ99953,2010,bmw,x5,SC,Lugoff,8590,169575,0,Personal,4,19,26,3.0L Inline-6 Diesel Turbocharged,Automatic,AWD,Black,Unknown
WBA3A9C57CF270508,2012,bmw,3-series,SC,Summerville,15720,110366,0,Personal,5,20,30,3.0L Inline-6 Gas Turbocharged,Automatic,RWD,Red,Black
5UXWX5C59BL709875,2011,bmw,x3,FL,Tampa,10999,103629,0,Personal,3,19,25,3.0L Inline-6 Gas,Automatic,AWD,Black,Unknown
5UXKR2C5XJ0Z22244,2018,bmw,x5,FL,Orlando,30917,74988,1,Personal,1,18,25,3.0L Inline-6 Gas Turbocharged,Automatic,RWD,White,Black
WBA8F1C57JK898369,2018,bmw,3-series,NJ,Union,26999,47905,0,Fleet,1,30,40,2.0L Inline-4 Diesel Turbocharged,Automatic,AWD,Black,Black
5UXCR4C06LLE30724,2020,bmw,x5,TX,Dallas,54991,18619,0,Personal,1,21,26,3.0L Inline-6 Gas Turbocharged,Automatic,RWD,Black,Black
5UXTY5C08L9B41172,2020,bmw,x3,NV,Henderson,36980,29326,0,Personal,1,24,29,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WBA8A3C31HK692211,2017,bmw,3-series,CA,San Diego,23495,49939,0,Personal,2,23,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Beige
WBA3R1C52EK190389,2014,bmw,4-series,FL,North Palm Beach,20990,68128,1,Personal,2,22,32,3.0L Inline-6 Gas Turbocharged,Automatic,RWD,Black,Red
WBA3T1C50FP820979,2015,bmw,4-series,MD,Bel Air,28996,49581,0,Personal,3,21,33,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Brown
WBXHT3C3XH5F78063,2017,bmw,x1,VA,Falls Church,20500,91018,0,Personal,2,22,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Black
5UXCR6C07P9N68798,2023,bmw,x5,CA,Roseville,67620,554,0,Personal,0,21,25,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,White,Brown
WBA8B9G51JNU96995,2018,bmw,3-series,FL,St. Petersburg,24993,68629,0,Personal,2,24,34,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,White,Beige
